scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
L3,robust,treatment_effect_mean,-0.3374485596707819,5,0.8,0.012476538193781916,3.434128207819298e-4,0.033045750823940255,0.10849453410000001,0.033408342688244,1.0027237888482767,591.1537429360956,0,0,0,0,0,0,0.6627111309257008
L3,robust,treatment_effect_sd,0.07626392697027408,5,0.6,0.052737290732825924,0.06346600812572593,0.05860830389846035,0.10378289563,0.03169356194197365,1.0027237888482767,591.1537429360956,0,0,0,0,0,0,0.6627111309257008
L4,normal,time_trend_mean,-0.08998628257887518,5,0.8,-0.0033433564621248137,5.968900287518786e-5,0.0158440612443409,0.04307770841,0.01306190623304547,1.0118517332029986,238.49987204914794,0,0,0,0,0,0,0.5617883343953636
L4,normal,time_trend_sd,0.045528614603915496,5,0.6,0.007140058067684506,0.007535911392084503,0.01480598548292699,0.036444141769999994,0.011341829651781566,1.0118517332029986,238.49987204914794,0,0,0,0,0,0,0.5617883343953636
L4,normal,treatment_effect_mean,-0.3374485596707819,5,1,0.010416142001881911,0.007484525645781892,0.04179059032691158,0.149692309,0.045364856853750773,1.0118517332029986,238.49987204914794,0,0,0,0,0,0,0.5617883343953636
L4,normal,treatment_effect_sd,0.07626392697027408,5,0,0.12070171568272592,0.12185053801972591,0.12230355137476383,0.11484516539999998,0.03591967110261853,1.0118517332029986,238.49987204914794,0,0,0,0,0,0,0.5617883343953636
L4,robust,time_trend_mean,-0.08998628257887518,5,0.8,-0.003138608001924817,7.029803068751839e-4,0.015778191465519804,0.042410383139999994,0.012944395931735549,1.0042181228090608,732.7022902089163,0,0,0,0,0,0,0.7118315012590476
L4,robust,time_trend_sd,0.045528614603915496,5,0.6,0.0070757735220845054,0.007326648111584504,0.014684946106266368,0.0357579564,0.01122006892915792,1.0042181228090608,732.7022902089163,0,0,0,0,0,0,0.7118315012590476
L4,robust,treatment_effect_mean,-0.3374485596707819,5,1,0.006410899405581904,0.009857797785781885,0.038864885387333965,0.14181823510000002,0.04372267324554402,1.0042181228090608,732.7022902089163,0,0,0,0,0,0,0.7118315012590476
L4,robust,treatment_effect_sd,0.07626392697027408,5,0,0.10226736601062592,0.10202224355072591,0.10388421529188412,0.12192294620000001,0.037929676952639726,1.0042181228090608,732.7022902089163,0,0,0,0,0,0,0.7118315012590476
