scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,metadid_install_datetime,run_date,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst,se_bias,se_ci_width,se_posterior_sd
X20,raw,baseline_difference_sd,0,5,0,0.030836852754072202,0.03116376926652595,0.032597014280661724,0.057797922658999995,0.017836741009874122,1.0040780922213064,291.5885294652437,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6515523120088379,0.00528331932210552,0.006266344600778193,0.001770943950261756
X20,raw,time_trend_mean,-0.04,5,1,-0.003797713955200001,-0.0031484978764999977,0.00576756571502059,0.020523464840000002,0.006255900932922783,1.0040780922213064,291.5885294652437,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6515523120088379,0.002170379171456,0.0012553943301305897,3.786003919148083e-4
X20,raw,time_trend_sd,0.02,5,0.8,-0.0019226338166715908,0.0011473816842294988,0.005537360233050977,0.021913125495999997,0.006655146142833689,1.0040780922213064,291.5885294652437,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6515523120088379,0.0025964320498313253,0.001414258337946291,3.948249057475334e-4
X20,raw,treatment_effect_mean,-0.15,5,0.8,4.1025001299999087e-4,0.0055328246799999925,0.00979697103346176,0.030166295200000005,0.009180156500090639,1.0040780922213064,291.5885294652437,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6515523120088379,0.0048941888080999245,0.003634161170720298,0.0010698146741700502
X20,raw,treatment_effect_sd,0.03,5,0.8,-0.0015477641551812256,-0.00884060985221,0.012370291785129172,0.031304770031,0.009456380260581466,1.0040780922213064,291.5885294652437,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6515523120088379,0.006136541064988696,0.0014196746757682587,4.818212364322444e-4
X21,normalised,baseline_difference_sd,0,5,0,0.02180699144935716,0.024284655041835,0.02292516231329324,0.029110449280999994,0.008987072101820452,1.0157339008473771,291.3172580554725,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6216394857212728,0.0035361769970727,0.0015312265862870717,4.286357269173582e-4
X21,normalised,time_trend_mean,-0.08998628257887518,5,1,0.005758504130175185,0.00791772074687519,0.008939153930168227,0.04104916475999999,0.012560408775233801,1.0157339008473771,291.3172580554725,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6216394857212728,0.003418629227117113,0.002380705477731963,7.229030877133923e-4
X21,normalised,time_trend_sd,0.045528614603915496,5,1,0.004570702070884504,0.006995829324584507,0.008512996992368335,0.03548308986,0.010888452212177067,1.0157339008473771,291.3172580554725,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6216394857212728,0.0035909539251877225,0.001769587513839462,4.935122549471724e-4
X21,normalised,treatment_effect_mean,-0.3374485596707819,5,1,-0.009250502209218104,-0.011289388154218094,0.01784339700039563,0.07594425730000001,0.02285356932171798,1.0157339008473771,291.3172580554725,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6216394857212728,0.007629138637339386,0.006085575699803383,0.0017845854001763825
X21,normalised,treatment_effect_sd,0.07626392697027408,5,0.6,0.01695699651692592,0.017909954663225924,0.02561120507391983,0.06121840803,0.018920440185382952,1.0157339008473771,291.3172580554725,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6216394857212728,0.009596797570848034,0.004560197839475521,0.0014982803689892767
X21,raw,baseline_control_mean,0.45,5,1,-0.0016879005329999974,0.004079827235,0.008323715339198868,0.04110762790000001,0.012585266824221765,1.0101880376245143,190.55867603428737,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.658743668279869,0.004075390436470868,0.0018504476531287014,5.561290835515918e-4
X21,raw,baseline_difference_sd,0,5,0,0.012682320461914287,0.012801350591862,0.012800028245596593,0.0289392522999,0.009234119701753788,1.0101880376245143,190.55867603428737,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.658743668279869,8.659490154421333e-4,0.0015868228858878393,5.047262315158215e-4
X21,raw,time_trend_mean,-0.04,5,1,0.0023023319451000003,0.0033730158164999996,0.0037119081523787254,0.01767091052,0.0054297761699877,1.0101880376245143,190.55867603428737,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.658743668279869,0.0014558098902559093,9.326505851628993e-4,2.727255624517805e-4
X21,raw,time_trend_sd,0.02,5,1,4.5326287697999916e-4,7.269371129500005e-4,0.0027358662372394473,0.015191532059999999,0.004727171200960517,1.0101880376245143,190.55867603428737,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.658743668279869,0.00134902898712542,5.41772838799409e-4,2.0715070443437072e-4
X21,raw,treatment_effect_mean,-0.15,5,1,-0.0021579284280000056,-0.0018393847150000031,0.007607460533146488,0.0270313245,0.0083035656742354,1.0101880376245143,190.55867603428737,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.658743668279869,0.003647492311952517,0.0016997536476159583,4.985226251322126e-4
X21,raw,treatment_effect_sd,0.03,5,1,0.003937856291900001,0.0054621462855,0.006430480265879104,0.02250503479,0.006965853492756199,1.0101880376245143,190.55867603428737,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.658743668279869,0.0025418676339556004,0.0010557270702131905,3.205620702582234e-4
X22,normalised,baseline_difference_sd,0,5,0,0.010343645089921409,0.009362118954039045,0.010530996325428307,0.015805431768999997,0.00481898330518651,1.0198302992981516,195.4961594648346,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.5865484017665169,9.887984956412034e-4,3.739416875286336e-4,1.0334556266041668e-4
X22,normalised,time_trend_mean,-0.08998628257887518,5,1,0.0028235493520751857,0.0029105466773751837,0.009312672960302006,0.03155663727,0.0095523766593601,1.0198302992981516,195.4961594648346,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.5865484017665169,0.004437156936652565,0.0028175664065182393,8.255976941259006e-4
X22,normalised,time_trend_sd,0.045528614603915496,5,0.8,-0.0047822224341154945,-0.0031014958384154925,0.008848562036909622,0.02490670111,0.00781629223012867,1.0198302992981516,195.4961594648346,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.5865484017665169,0.0037224789694396063,0.0020638710158297153,6.81872828973912e-4
X22,normalised,treatment_effect_mean,-0.3374485596707819,5,0.8,-0.0067060078952180914,-0.005395274924218096,0.023477512989525513,0.061463930300000004,0.019217411861806897,1.0198302992981516,195.4961594648346,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.5865484017665169,0.011249700821384226,0.005635624215794412,0.0018756491502487252
X22,normalised,treatment_effect_sd,0.07626392697027408,5,0.8,0.0071530487615259234,0.008917036491225924,0.0174496852376079,0.049957811419999984,0.015668731326321645,1.0198302992981516,195.4961594648346,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.5865484017665169,0.007958099778006423,0.00453991870914451,0.0014865762947009916
X22,raw,baseline_control_mean,0.45,5,0.8,0.008076744391000002,0.009104720904999974,0.01566687136660337,0.037746903500000005,0.011362387674499092,1.0144093241053749,203.5779472065503,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.681790428723761,0.006712247359494185,0.004434044906663775,0.001263296998417302
X22,raw,baseline_difference_sd,0,5,0,0.00638236669370783,0.0061778520098104,0.0064371539638373165,0.014599534346599998,0.004643736842770137,1.0144093241053749,203.5779472065503,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.681790428723761,4.1903058993212553e-4,7.800694532274786e-4,2.1286635960348355e-4
X22,raw,time_trend_mean,-0.04,5,1,7.211086157000001e-4,7.384752205000025e-4,0.003131741575134861,0.01426050129,0.004365262160527208,1.0144093241053749,203.5779472065503,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.681790428723761,0.0015237952337659585,0.001181931813984459,3.5786952426721566e-4
X22,raw,time_trend_sd,0.02,5,0.8,-0.0019275958664200007,-9.548520245000018e-4,0.0037069577962710056,0.011269070904999998,0.0035526986654926657,1.0144093241053749,203.5779472065503,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.681790428723761,0.0015831858923618946,8.425995616845275e-4,2.716366767657746e-4
X22,raw,treatment_effect_mean,-0.15,5,0.8,-0.006132602087000005,-0.004688748810000004,0.010087465474376004,0.02678059969999999,0.008238130475622012,1.0144093241053749,203.5779472065503,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.681790428723761,0.004004627053148991,0.0014506316500466276,4.2083399950125933e-4
X22,raw,treatment_effect_sd,0.03,5,0.8,0.0053148814764000015,0.006372639658000001,0.006487397210681434,0.020859297429999996,0.006489079387722218,1.0144093241053749,203.5779472065503,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.681790428723761,0.0018599971411925205,0.0012197336983238865,3.983117699035436e-4
X23,kappa_0,time_trend_mean,-0.08998628257887518,15,0.9333333333333333,-0.0055374206503171495,-0.0028755583216248104,0.017525708236313327,0.06635435044333332,0.02069816228347909,1.0075158527626005,400.6293884172118,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0.06666666666666667,1,0.06666666666666667,0,0,0.7759420008199007,0.004443996124193227,0.004200474740960786,0.0012914383674428825
X23,kappa_0,time_trend_sd,0.045528614603915496,15,1,0.0071700333492930425,0.008590714063834506,0.019519106407999615,0.06525247040033333,0.02123595634937799,1.0075158527626005,400.6293884172118,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0.06666666666666667,1,0.06666666666666667,0,0,0.7759420008199007,0.004851996177840012,0.0028002027655710826,9.886813725618676e-4
X23,kappa_0,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,0.0018034739050152404,0.0027347221607819105,0.02530891079736266,0.10929678833333333,0.03418530962689762,1.0075158527626005,400.6293884172118,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0.06666666666666667,1,0.06666666666666667,0,0,0.7759420008199007,0.006746895834502545,0.00607022749383516,0.0018161202162476524
X23,kappa_0,treatment_effect_sd,0.07626392697027408,15,0.8666666666666667,0.016385009069475386,0.010956249289725925,0.02839958844917923,0.10182885608966666,0.03307445221672412,1.0075158527626005,400.6293884172118,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0.06666666666666667,1,0.06666666666666667,0,0,0.7759420008199007,0.006199470610324974,0.00463145200492491,0.001521124006093551
X23,kappa_0.5,time_trend_mean,-0.08998628257887518,15,0.9333333333333333,-0.005389758908282815,-0.003004841291124813,0.017355878769431014,0.06726407065666666,0.0210063893218341,1.0088914907532653,483.93781237219537,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0.13333333333333333,1,0.13333333333333333,0,0,0.8060040449453274,0.004409219454488614,0.004235092377573438,0.0013471810957422779
X23,kappa_0.5,time_trend_sd,0.045528614603915496,15,1,0.007237871139143405,0.008068284128534504,0.019445110644400646,0.06553107986666666,0.021362869458986886,1.0088914907532653,483.93781237219537,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0.13333333333333333,1,0.13333333333333333,0,0,0.8060040449453274,0.0048234956895991206,0.002874975101755425,0.0010704310091444126
X23,kappa_0.5,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,0.0017620510707819041,0.003241806875781905,0.02512614623905016,0.1064332395,0.033029089000612695,1.0088914907532653,483.93781237219537,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0.13333333333333333,1,0.13333333333333333,0,0,0.8060040449453274,0.006698712034254318,0.005295120278616228,0.0017145246132479238
X23,kappa_0.5,treatment_effect_sd,0.07626392697027408,15,0.9333333333333333,0.011514754015830261,0.014159080568225915,0.024612556158339863,0.09963074615399999,0.03239048656704914,1.0088914907532653,483.93781237219537,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0.13333333333333333,1,0.13333333333333333,0,0,0.8060040449453274,0.005813705239729124,0.004212971932242216,0.0014391448238322503
X23,kappa_1,time_trend_mean,-0.08998628257887518,15,0.8666666666666667,-0.005578649299111149,-0.003371638935124821,0.017957776890740376,0.06563129939,0.020375276829796347,1.0057329639412218,473.96199519018813,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.759526740000081,0.0045619577787795055,0.004084757081179458,0.0012833186896573773
X23,kappa_1,time_trend_sd,0.045528614603915496,15,0.8666666666666667,0.007026915955600065,0.008502888333234503,0.02009091350342758,0.06574908367099999,0.020930578040518344,1.0057329639412218,473.96199519018813,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.759526740000081,0.00503038806764265,0.00307776596199609,0.0010769646759109413
X23,kappa_1,treatment_effect_mean,-0.3374485596707819,15,0.9333333333333333,0.002257518134915241,0.006701669060781901,0.024259773226205764,0.10444038949999998,0.03258726661434138,1.0057329639412218,473.96199519018813,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.759526740000081,0.006455563541060969,0.0053428663922865565,0.0017144979669886451
X23,kappa_1,treatment_effect_sd,0.07626392697027408,15,0.9333333333333333,0.00886438817662042,0.01119626951172592,0.024931825748894725,0.10040912484933333,0.03272119674238019,1.0057329639412218,473.96199519018813,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.759526740000081,0.006227924198017014,0.004694262975592,0.0016435393740946694
X24,normalised,baseline_difference_sd,0.044444444444444446,5,0.8,-0.0037683445110415956,0.0012915276734555559,0.01636960372017016,0.048281241962,0.015036784800195121,1.004515107598983,530.9277014226652,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6694646541809334,0.007964978116754486,0.0037673520687671993,0.0010912273441349527
X24,normalised,time_trend_mean,-0.08998628257887518,5,1,0.009530826026575184,0.011925920086275188,0.012248730496692907,0.06276271833,0.01899882460821537,1.004515107598983,530.9277014226652,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6694646541809334,0.003846906355494371,0.0035518776333564282,0.0010655404266609711
X24,normalised,time_trend_sd,0.045528614603915496,5,1,0.0127537019532745,0.0131221747190845,0.014888908997779463,0.05523849012999999,0.01728946921300022,1.004515107598983,530.9277014226652,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6694646541809334,0.0038413115478700905,0.0016961256698057757,5.034613759090283e-4
X24,normalised,treatment_effect_mean,-0.3374485596707819,5,1,0.004902836392781907,0.0025146447757818935,0.012788802239591175,0.0834794737,0.025492630602464095,1.004515107598983,530.9277014226652,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6694646541809334,0.005905837324820791,0.004324231480132453,0.00134312523344173
X24,normalised,treatment_effect_sd,0.07626392697027408,5,1,0.014906730421425924,0.008527392520225927,0.018477819187434054,0.06691532470999999,0.02084985005867676,1.004515107598983,530.9277014226652,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6694646541809334,0.0054593770264207125,0.002830278260100757,7.985514861916371e-4
X24,raw,baseline_control_mean,0.45,5,1,0.0010183839059999978,-0.0018978032549999968,0.008580186063090368,0.059766665699999985,0.01853213311756402,1.0076270078886398,414.7703448239467,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6905451011868623,0.004259767807558598,0.009032231444128215,0.0028132150399306894
X24,raw,baseline_difference_sd,0.02,5,1,0.008413381875335761,0.006920996327535001,0.01473572992569678,0.05075764828399999,0.01594026412528223,1.0076270078886398,414.7703448239467,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6905451011868623,0.00604889952517909,0.006013021346451012,0.0017530880747334905
X24,raw,time_trend_mean,-0.04,5,1,0.005035438728840002,0.005472029927100004,0.005981789292574049,0.02376841975,0.0073277229435676884,1.0076270078886398,414.7703448239467,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6905451011868623,0.0016144782399316908,0.0012459499599689991,3.987280059302641e-4
X24,raw,time_trend_sd,0.02,5,1,8.69292689444999e-4,7.341370251499994e-4,0.0028987499160506728,0.021240156399,0.006639004087280549,1.0076270078886398,414.7703448239467,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6905451011868623,0.0013826678285005101,0.0014362473406293284,4.1835310747323056e-4
X24,raw,treatment_effect_mean,-0.15,5,1,0.0038491822029999958,0.004189376519999982,0.006783128994423758,0.031767128199999994,0.009703062612837413,1.0076270078886398,414.7703448239467,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6905451011868623,0.0027926078906239395,0.002239244887956353,7.011370543365706e-4
X24,raw,treatment_effect_sd,0.03,5,1,0.003218268145310001,0.001362484332000001,0.0070629191944227435,0.026011349979999997,0.008006941886320984,1.0076270078886398,414.7703448239467,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6905451011868623,0.0031435480627719113,0.0019225971839996682,5.808077042688634e-4
X25,normalised,baseline_difference_sd,0.10084833067590679,5,1,0.015386254216593212,0.017499648697593212,0.019355877753667247,0.09326815487999998,0.029522553049351075,1.0330429567678856,153.8017630660684,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,1,5,0.2,0,0,0.7110005769701211,0.005871822221365321,0.004732873409907786,0.0013861214473462537
X25,normalised,time_trend_mean,-0.08998628257887518,5,1,0.010326146961666182,0.0047693662833751815,0.015195837595129151,0.060450286049999996,0.018500601209729805,1.0330429567678856,153.8017630660684,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,1,5,0.2,0,0,0.7110005769701211,0.005574140497503018,0.005003737723841075,0.0016112031128503973
X25,normalised,time_trend_sd,0.045528614603915496,5,0.8,0.012611906666344503,0.013278698946584504,0.01866484775382962,0.05552171715999999,0.017232049006089392,1.0330429567678856,153.8017630660684,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,1,5,0.2,0,0,0.7110005769701211,0.006879613941077174,0.003702831179976568,0.0011622417078535983
X25,normalised,treatment_effect_mean,-0.3374485596707819,5,0.8,0.02273169623478192,0.02627254601578194,0.02555993228070676,0.0715792317,0.02196440258716475,1.0330429567678856,153.8017630660684,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,1,5,0.2,0,0,0.7110005769701211,0.005843374976927228,0.007078037727519708,0.0022817043603520467
X25,normalised,treatment_effect_sd,0.07626392697027408,5,0.8,-0.0037095943084567485,-0.008298454130774083,0.024536837131198624,0.06758426343200001,0.020829657984687076,1.0330429567678856,153.8017630660684,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,1,5,0.2,0,0,0.7110005769701211,0.012127399623060508,0.0032882961874491816,0.0011191812310630395
X25,raw,baseline_control_mean,0.45,5,1,0.0011669963279999918,0.0014132281450000006,0.004660767271596566,0.056577648,0.017560377933937714,1.0048895262293087,343.9816658866638,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.7172231536840382,0.0022561510992407086,0.009195084742027425,0.0027636402850123466
X25,raw,baseline_difference_sd,0.044721359549995794,5,0,0.06746355680990421,0.06969112382900419,0.06840237360600407,0.09510597675999999,0.030292208358459284,1.0048895262293087,343.9816658866638,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.7172231536840382,0.005646973027476528,0.0037870201279148596,0.0012163898590053502
X25,raw,time_trend_mean,-0.04,5,1,7.447612283700014e-4,-0.0015137290542499987,0.004555619948834169,0.025505435489999995,0.007875477527421518,1.0048895262293087,343.9816658866638,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.7172231536840382,0.0022471650935641466,0.0018734979590305963,5.435496646822417e-4
X25,raw,time_trend_sd,0.02,5,1,0.0032486294914584996,0.001799728391257499,0.006005217312582436,0.025177409951,0.007856142859608983,1.0048895262293087,343.9816658866638,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.7172231536840382,0.002525323810849111,0.001586961482848054,5.273177549014811e-4
X25,raw,treatment_effect_mean,-0.15,5,1,0.006888039264099993,0.007477807924999996,0.008343167332548062,0.031407167100000015,0.009609275385322105,1.0048895262293087,343.9816658866638,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.7172231536840382,0.0023538986933975066,0.0014984996803574873,4.115422674164587e-4
X25,raw,treatment_effect_sd,0.03,5,1,0.0012719247409840005,-0.0013400603826999972,0.005505860114077498,0.029999471387999996,0.009192273713925326,1.0048895262293087,343.9816658866638,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.7172231536840382,0.002678465187801694,0.0015764616959788502,4.402123295534412e-4
X26,normalised,baseline_difference_sd,0.18642858491803838,5,1,8.997269410616238e-4,0.002419942331961633,0.006899642774982639,0.1446080243,0.04610765147129493,1.0070793394125046,487.2944831767715,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.5848695889584333,0.0034203640834675046,0.0028398952376398542,5.128649317810157e-4
X26,normalised,time_trend_mean,-0.08998628257887518,5,1,0.021657747916544085,0.02033578903020969,0.02345758685538426,0.06448736538,0.01955081600335289,1.0070793394125046,487.2944831767715,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.5848695889584333,0.004505561459499991,0.003301085065578474,9.507094397646995e-4
X26,normalised,time_trend_sd,0.045528614603915496,5,1,0.012007214059754502,0.011869041180584503,0.013724857354013058,0.05338323447,0.016538243063550766,1.0070793394125046,487.2944831767715,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.5848695889584333,0.003324098370657829,0.003172533279126965,0.0010426649127316682
X26,normalised,treatment_effect_mean,-0.3374485596707819,5,0.8,0.017619400934781905,0.0023243622257819174,0.029576877953981284,0.07988204719999999,0.024719779770423746,1.0070793394125046,487.2944831767715,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.5848695889584333,0.011878009305057294,0.004807231138857071,0.0016247406837075627
X26,normalised,treatment_effect_sd,0.07626392697027408,5,1,0.004360824905225921,0.00587764583572592,0.0149796366539235,0.06457055612,0.019993496214630407,1.0070793394125046,487.2944831767715,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.5848695889584333,0.007165415557201301,0.0036427764492156897,0.0011423735463606851
X26,raw,baseline_control_mean,0.45,5,0.8,0.005025421838999988,0.002872435814999963,0.019466671928707182,0.0630225585,0.019642395292196673,1.0092774604186394,291.94998060100727,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6738207123501978,0.009403409638530298,0.010593801367985121,0.003255367200549734
X26,raw,baseline_difference_sd,0.08246211251235322,5,0,0.10048871636204679,0.10211193912064678,0.10073348393803692,0.1456295104,0.0463270928158933,1.0092774604186394,291.94998060100727,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6738207123501978,0.003509012332653429,0.003706066324567434,0.0013398122325674058
X26,raw,time_trend_mean,-0.04,5,1,0.004398687735031001,0.006389406701500004,0.006392965570123292,0.026362995459999997,0.008126805278200012,1.0092774604186394,291.94998060100727,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6738207123501978,0.0023195664999342905,0.0010837312036331018,3.4411728689253145e-4
X26,raw,time_trend_sd,0.02,5,1,0.00449711644354,0.004235254819850001,0.005520447149161623,0.022479734439999996,0.006977634724328482,1.0092774604186394,291.94998060100727,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6738207123501978,0.0016008810402344726,0.0017298799582137192,5.378478683091053e-4
X26,raw,treatment_effect_mean,-0.15,5,1,-0.002753221745300005,-0.006320269225000008,0.008053031124840251,0.0306424598,0.009441243335740352,1.0092774604186394,291.94998060100727,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6738207123501978,0.0037838829368405753,0.0024429312256279007,7.631336992662825e-4
X26,raw,treatment_effect_sd,0.03,5,0.8,-1.33745257027304e-4,0.003649159164799999,0.009844666359176853,0.027464775650999997,0.008514686600453292,1.0092774604186394,291.94998060100727,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6738207123501978,0.004921878907737652,0.0016348002163813849,5.442264128086839e-4
X27,normalised,baseline_difference_sd,0.27519266535511244,5,1,0.005344991691887546,0.005469711294887547,0.0129821341146882,0.21340667499999996,0.06711737660789632,1.0074582203773506,360.6423140165116,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6670489943668045,0.005915379742362367,0.004836165675177769,0.001346684999089509
X27,normalised,time_trend_mean,-0.08998628257887518,5,0.8,0.010714552952555186,0.004732344128475188,0.02387317443783818,0.063447015946,0.019565763283832045,1.0074582203773506,360.6423140165116,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6670489943668045,0.010666850668851856,0.009341540960307627,0.002922399782753836
X27,normalised,time_trend_sd,0.045528614603915496,5,0.6,0.010659071022965401,0.0037512887455845023,0.026224379401197165,0.052885135604999994,0.01645311483145655,1.0074582203773506,360.6423140165116,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6670489943668045,0.011980215773362696,0.005504206359420603,0.0017104610130653814
X27,normalised,treatment_effect_mean,-0.3374485596707819,5,0.2,0.046351209589781915,0.05592671767078189,0.05152098275639029,0.07671788140000001,0.02336049073728421,1.0074582203773506,360.6423140165116,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6670489943668045,0.011246966632701177,0.006523351325630922,0.0019261497273020752
X27,normalised,treatment_effect_sd,0.07626392697027408,5,1,7.545727108659208e-4,4.207972752259259e-4,0.01654090458470161,0.06312790865,0.019539324492364677,1.0074582203773506,360.6423140165116,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6670489943668045,0.008261842175087512,0.005300318489175148,0.0016122001226131037
X27,raw,baseline_control_mean,0.45,5,1,-0.00517200362600001,-0.0043153937050000035,0.008258388413020177,0.056665143100000016,0.017504458384516357,1.014248587207903,250.65326164478077,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6552819742418041,0.0032191364398293475,0.008915858421488095,0.0026955979394646945
X27,raw,baseline_difference_sd,0.1216552506059644,5,0,0.15672530521603562,0.15297529050903563,0.15735110938280902,0.21505878439999998,0.06910507140826225,1.014248587207903,250.65326164478077,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6552819742418041,0.007009820413912363,0.00643969897181196,0.002061382912879065
X27,raw,time_trend_mean,-0.04,5,0.8,-0.002224155388759,-0.002720282146499997,0.007012859118564743,0.02667992385,0.008099703773594508,1.014248587207903,250.65326164478077,0,2026-09-11T15:10:12Z,2026-09-11T16:26:27Z,0,0,0,0,0,0.6552819742418041,0.003325406960940682,0.0028184756629036282,8.899843727779146e-4
