scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
H4,full_robust,treatment_effect_mean,-0.3374485596707819,3,0.6666666666666666,0.036591575739115256,0.026752806390781925,0.049568567836004856,0.07566983949999997,0.02319477940838223,1.0122489776639507,334.8021161010556,0,0,0,0,0,0,0.728496929469924
H4,full_robust,treatment_effect_sd,0.07626392697027408,3,1,0.016994077932559252,0.011848611446725915,0.019208649477288446,0.057766093799999994,0.01793233900699657,1.0122489776639507,334.8021161010556,0,0,0,0,0,0,0.728496929469924
H4,naive,time_trend_mean,-0.08998628257887518,3,0.3333333333333333,-0.04091771884312482,-0.03552371778112483,0.04650862354422242,0.051408599816666664,0.015952472178897822,1.0129547259686376,391.7760501982532,0,0,0,0,0,0,0.6951407524022856
H4,naive,time_trend_sd,0.045528614603915496,3,1,0.004730344439584505,0.004575815956584503,0.010780872983729563,0.04818132831666666,0.0151723567063738,1.0129547259686376,391.7760501982532,0,0,0,0,0,0,0.6951407524022856
H4,naive,treatment_effect_mean,-0.3374485596707819,3,0.6666666666666666,-0.027575197190884748,-0.028062166579218062,0.03863272539073572,0.0633960825,0.019426090504124714,1.0129547259686376,391.7760501982532,0,0,0,0,0,0,0.6951407524022856
H4,naive,treatment_effect_sd,0.07626392697027408,3,0.3333333333333333,0.022690006274559252,0.024457713952725918,0.028448377183569996,0.05016170745,0.015482915079458875,1.0129547259686376,391.7760501982532,0,0,0,0,0,0,0.6951407524022856
I1,modelled,effect_multiplier[b],0.6,3,1,0.010788279983333315,0.0031911602749999934,0.042114952945829065,0.34243883266666664,0.10667913619833905,1.0064475410562475,459.6817534925293,0,0,0,0,0,0,0.6570163427398814
I1,modelled,time_trend_mean,-0.08998628257887518,3,1,0.0016597355353751841,-0.0022411918816248183,0.006100763429466654,0.040840365749999996,0.012146258542926848,1.0064475410562475,459.6817534925293,0,0,0,0,0,0,0.6570163427398814
I1,modelled,time_trend_sd,0.045528614603915496,3,1,-2.0049531582161384e-5,-5.331049959154954e-4,0.005974802798566903,0.03300743948333333,0.010207884521170088,1.0064475410562475,459.6817534925293,0,0,0,0,0,0,0.6570163427398814
I1,modelled,treatment_effect_mean,-0.3374485596707819,3,1,0.008045566230781917,0.005443940920781931,0.018785770902929586,0.097491549,0.03007810386864681,1.0064475410562475,459.6817534925293,0,0,0,0,0,0,0.6570163427398814
I1,modelled,treatment_effect_sd,0.07626392697027408,3,1,0.011526857650725919,0.005781932336225926,0.014717236153153667,0.058572334333333344,0.018230909478291746,1.0064475410562475,459.6817534925293,0,0,0,0,0,0,0.6570163427398814
I1,raw,baseline_control_mean,0.45,3,1,-0.0015528544400000104,-3.7139843500000325e-4,0.007972243469131942,0.03715414566666666,0.01138870044752247,1.0067908017728122,271.70014268856204,0,0,0,0,0,0,0.6596777438011321
I1,raw,effect_multiplier[b],0.6,3,1,0.010222042176666668,0.01456971978499999,0.013107944146024692,0.2912423803333333,0.08967244228322216,1.0067908017728122,271.70014268856204,0,0,0,0,0,0,0.6596777438011321
I1,raw,time_trend_mean,-0.04,3,1,5.286402731666667e-4,1.1446722249999763e-4,0.0026141594573328535,0.016255388600000004,0.004972500094951053,1.0067908017728122,271.70014268856204,0,0,0,0,0,0,0.6596777438011321
I1,raw,time_trend_sd,0.02,3,1,-0.001585420928750001,-7.654450734000014e-4,0.004002684091859947,0.014529654241666665,0.00446430224122392,1.0067908017728122,271.70014268856204,0,0,0,0,0,0,0.6596777438011321
I1,raw,treatment_effect_mean,-0.15,3,1,0.004079306901666663,0.004687232689999987,0.004501415406197146,0.03785286783333333,0.011570884492009187,1.0067908017728122,271.70014268856204,0,0,0,0,0,0,0.6596777438011321
I1,raw,treatment_effect_sd,0.03,3,1,0.0028225655926666683,0.0025385290990000003,0.003486806453078095,0.02310695563333333,0.007185382801964216,1.0067908017728122,271.70014268856204,0,0,0,0,0,0,0.6596777438011321
I2,modelled,effect_multiplier[b],0.7,3,1,-0.021324078071666624,-0.03569349822000001,0.04360058379631481,0.26188899149999995,0.07961515197297597,1.0049412103057156,607.0864341538936,0,0,0,0,0,0,0.6509990423568697
