scenario_id,model_label,parameter,true_value,n_reps,empirical_coverage,mean_bias,median_bias,rmse,mean_ci_width,mean_posterior_sd,max_rhat_worst,min_ess_worst,pct_rhat_bad,mean_n_divergent,max_n_divergent,pct_reps_with_divergence,pct_reps_many_divergence,mean_n_max_treedepth,min_ebfmi_worst
C7,normal,treatment_effect_sd,0.06666666666666667,25,0.16,0.06650316531261413,0.06874158273333332,0.07202203917146578,0.105003560924,0.03274572402489549,2.2340656605939055,5.187072751786834,0.16,132.4,1007,1,0.92,0,0.2830984558632454
C7,robust,time_trend_mean,-0.08888888888888889,25,0.8,-0.0024977867643217883,-0.0017445093442961107,0.019881124614680418,0.06707225102799999,0.020623990864523628,1.078834845623745,19.97449274014982,0.08,68.2,363,1,0.96,0,0.21715462796262075
C7,robust,time_trend_sd,0.044444444444444446,25,0.88,0.013998829882206913,0.019719754609555558,0.02488640197258352,0.07240219200039999,0.022813615014592285,1.078834845623745,19.97449274014982,0.08,68.2,363,1,0.96,0,0.21715462796262075
C7,robust,treatment_effect_mean,-0.3333333333333333,25,0.96,-0.010806662281506682,-0.014524639611666668,0.0286801869946077,0.10783172133999999,0.03300261766098259,1.078834845623745,19.97449274014982,0.08,68.2,363,1,0.96,0,0.21715462796262075
C7,robust,treatment_effect_sd,0.06666666666666667,25,0.36,0.05177624941791533,0.05506114772733334,0.056276365738033386,0.1041864818616,0.03219445958521519,1.078834845623745,19.97449274014982,0.08,68.2,363,1,0.96,0,0.21715462796262075
C8,normal,time_trend_mean,-0.08888888888888889,25,0.88,0.0015906299656064523,-1.6397886111046978e-6,0.017511419104412677,0.059214649172,0.018067673177201822,2.243451724303062,4.871165365684739,0.12,103.64,1010,1,0.72,37.76,0.1635418705923085
C8,normal,time_trend_sd,0.044444444444444446,25,0.32,0.031495818794869554,0.03001912179455555,0.04048154574539794,0.04836512732599999,0.01504461296606206,2.243451724303062,4.871165365684739,0.12,103.64,1010,1,0.72,37.76,0.1635418705923085
C8,normal,treatment_effect_mean,-0.3333333333333333,25,0.88,-0.007129057719066682,-0.0061432015166666964,0.02322612725784612,0.06797676536,0.021092249011337598,2.243451724303062,4.871165365684739,0.12,103.64,1010,1,0.72,37.76,0.1635418705923085
C8,normal,treatment_effect_sd,0.06666666666666667,25,0.6,0.018673082415053333,0.017140054244833336,0.0252843049868385,0.05528463446399999,0.017309053036180366,2.243451724303062,4.871165365684739,0.12,103.64,1010,1,0.72,37.76,0.1635418705923085
C8,robust,time_trend_mean,-0.08888888888888889,25,0.96,0.0021829923069173864,7.001764783888947e-4,0.017181417816670503,0.060131708953999996,0.018407709841888383,1.0475663902951036,43.9340318757043,0,56.44,233,1,0.8,0,0.20039977635445996
