scenario_id,category,description,model_label,dgp_type,dgp_n_did,dgp_n_rct,dgp_n_pp,dgp_true_effect,dgp_sigma_effect,dgp_true_trend,dgp_sigma_trend,dgp_baseline_mean,dgp_baseline_sd,dgp_within_sd,dgp_rho,dgp_rho_effect_trend,dgp_n_control,dgp_n_treatment,dgp_covariates,dgp_beta_cov,dgp_did_gamma_mean,dgp_did_gamma_sd,dgp_did_gamma_sign_flip,dgp_rct_gamma_mean,dgp_rct_gamma_sd,dgp_rct_gamma_sign_flip,dgp_pp_gamma_mean,dgp_pp_gamma_sd,dgp_n_randomised_did,dgp_n_randomised_rct,dgp_kappa_true,dgp_mislabel_rate,dgp_cluster_size,dgp_icc,dgp_randomisation_label_override,fit_fn,fit_normalise,fit_robust_heterogeneity,fit_design_effects,fit_correlated_effects,fit_hierarchical_rho,fit_time_trend,fit_baseline_imbalance,fit_mu_gamma,fit_kappa,fit_allow_unidentified_kappa,fit_cluster_deff_default,fit_pp_likelihood,fit_covariates,fit_multiplicative_covariate,fit_provide_rho,fit_data_format,fit_label,dgp_bespoke_fn,dgp_delta_rct,dgp_delta_pp,dgp_did_trend,dgp_pp_trend,dgp_n_outlier,dgp_outlier_shift,dgp_effect_df,dgp_within_df,dgp_outlier_direction,dgp_n_outlier_pp,dgp_trend_df,dgp_within_sd_shape,dgp_within_sd_rate,dgp_rho_alpha,dgp_rho_beta,dgp_size_effect_slope,dgp_rho_values,fit_priors,dgp_lognormal_sigma,dgp_trend_low,dgp_trend_high,dgp_mix_prob,dgp_sigma_within,dgp_trend_size_slope,dgp_n_small_min,dgp_n_small_max,dgp_n_large_min,dgp_n_large_max,dgp_level_assignments,dgp_level_multipliers,dgp_level2_assignments,dgp_level2_multipliers
H1,H,"Skewed trends: beta_i ~ -LogNormal (mean = -0.04, log-SD = 1), 15 DiD + 15 PP",full_normal,bespoke,15,0,15,-0.15,0.03,-0.04,0.052,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,full_normal,simulate_lognormal_trends,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H1,H,"Skewed trends: beta_i ~ -LogNormal (mean = -0.04, log-SD = 1), 15 DiD + 15 PP",full_robust,bespoke,15,0,15,-0.15,0.03,-0.04,0.052,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,TRUE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,full_robust,simulate_lognormal_trends,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H1,H,"Skewed trends: beta_i ~ -LogNormal (mean = -0.04, log-SD = 1), 15 DiD + 15 PP",naive,bespoke,15,0,15,-0.15,0.03,-0.04,0.052,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did_general,TRUE,FALSE,FALSE,FALSE,TRUE,fixed_zero,fixed_zero,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,naive,simulate_lognormal_trends,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H2,H,"Bimodal trends: 50/50 mixture N(-0.10, 0.01) + N(-0.01, 0.01), 15 DiD + 15 PP",full_normal,bespoke,15,0,15,-0.15,0.03,-0.055,0.046,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,full_normal,simulate_bimodal_trends,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-0.01,0.5,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
H2,H,"Bimodal trends: 50/50 mixture N(-0.10, 0.01) + N(-0.01, 0.01), 15 DiD + 15 PP",full_robust,bespoke,15,0,15,-0.15,0.03,-0.055,0.046,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,TRUE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,full_robust,simulate_bimodal_trends,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-0.01,0.5,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
H2,H,"Bimodal trends: 50/50 mixture N(-0.10, 0.01) + N(-0.01, 0.01), 15 DiD + 15 PP",naive,bespoke,15,0,15,-0.15,0.03,-0.055,0.046,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did_general,TRUE,FALSE,FALSE,FALSE,TRUE,fixed_zero,fixed_zero,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,naive,simulate_bimodal_trends,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-0.01,0.5,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
H3,H,"Large trend variance: sigma_trend = 0.10 (5x default), 15 DiD + 15 PP",full_normal,metadid,15,0,15,-0.15,0.03,-0.04,0.1,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,full_normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H3,H,"Large trend variance: sigma_trend = 0.10 (5x default), 15 DiD + 15 PP",full_robust,metadid,15,0,15,-0.15,0.03,-0.04,0.1,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,TRUE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,full_robust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H3,H,"Large trend variance: sigma_trend = 0.10 (5x default), 15 DiD + 15 PP",naive,metadid,15,0,15,-0.15,0.03,-0.04,0.1,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did_general,TRUE,FALSE,FALSE,FALSE,TRUE,fixed_zero,fixed_zero,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,naive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H4,H,"Trend-size confounding: DiD n ~ U(30,70), PP n ~ U(150,250), 15 DiD + 15 PP",full_normal,bespoke,15,0,15,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,full_normal,simulate_trend_size_corr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-04,30,70,150,250,NA,NA,NA,NA
H4,H,"Trend-size confounding: DiD n ~ U(30,70), PP n ~ U(150,250), 15 DiD + 15 PP",full_robust,bespoke,15,0,15,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,TRUE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,full_robust,simulate_trend_size_corr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-04,30,70,150,250,NA,NA,NA,NA
H4,H,"Trend-size confounding: DiD n ~ U(30,70), PP n ~ U(150,250), 15 DiD + 15 PP",naive,bespoke,15,0,15,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did_general,TRUE,FALSE,FALSE,FALSE,TRUE,fixed_zero,fixed_zero,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,naive,simulate_trend_size_corr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-04,30,70,150,250,NA,NA,NA,NA
I1,I,"Multiplicative covariate: binary balanced, 20 DiD",modelled,bespoke,20,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,level,TRUE,summary,modelled,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,NA,NA
I1,I,"Multiplicative covariate: binary balanced, 20 DiD",raw,bespoke,20,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,FALSE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,level,TRUE,summary,raw,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,NA,NA
I2,I,"Multiplicative covariate: three-level categorical, 30 DiD",modelled,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,level,TRUE,summary,modelled,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;3;1;2;3;1;2;3;1;2;3;1;2;3;1;2;3;1;2;3;1;2;3;1;2;3;1;2;3,1;0.7;0.4,NA,NA
I2,I,"Multiplicative covariate: three-level categorical, 30 DiD",raw,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,FALSE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,level,TRUE,summary,raw,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;3;1;2;3;1;2;3;1;2;3;1;2;3;1;2;3;1;2;3;1;2;3;1;2;3;1;2;3,1;0.7;0.4,NA,NA
I3,I,"Multiplicative + additive: binary multiplier × continuous dose, 30 DiD",modelled,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,data.frame(dose),-0.04,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,~dose,level,TRUE,summary,modelled,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,NA,NA
I3,I,"Multiplicative + additive: binary multiplier × continuous dose, 30 DiD",raw,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,data.frame(dose),-0.04,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,FALSE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,~dose,level,TRUE,summary,raw,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,NA,NA
I4,I,"Multiplicative covariate: mixed designs (10 DiD + 10 RCT + 10 PP), binary",modelled,bespoke,10,10,10,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,level,TRUE,summary,modelled,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,NA,NA
I4,I,"Multiplicative covariate: mixed designs (10 DiD + 10 RCT + 10 PP), binary",raw,bespoke,10,10,10,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,FALSE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,level,TRUE,summary,raw,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,NA,NA
I5,I,"Omit-multiplier misspecification: truth has binary multiplier, fit with vs without (× modelled/raw)",with_modelled,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,level,TRUE,summary,with_modelled,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,NA,NA
I5,I,"Omit-multiplier misspecification: truth has binary multiplier, fit with vs without (× modelled/raw)",with_raw,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,FALSE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,level,TRUE,summary,with_raw,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,NA,NA
I5,I,"Omit-multiplier misspecification: truth has binary multiplier, fit with vs without (× modelled/raw)",without_modelled,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,without_modelled,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,NA,NA
I5,I,"Omit-multiplier misspecification: truth has binary multiplier, fit with vs without (× modelled/raw)",without_raw,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,FALSE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,without_raw,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,NA,NA
I6,I,"Spurious multiplier: truth has NO multiplicative effect, fit with vs without (× modelled/raw)",with_modelled,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,level,TRUE,summary,with_modelled,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;1,NA,NA
I6,I,"Spurious multiplier: truth has NO multiplicative effect, fit with vs without (× modelled/raw)",with_raw,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,FALSE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,level,TRUE,summary,with_raw,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;1,NA,NA
I6,I,"Spurious multiplier: truth has NO multiplicative effect, fit with vs without (× modelled/raw)",without_modelled,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,without_modelled,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;1,NA,NA
I6,I,"Spurious multiplier: truth has NO multiplicative effect, fit with vs without (× modelled/raw)",without_raw,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,FALSE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,without_raw,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;1,NA,NA
I7,I,"Multiplicative covariate, individual-level data, 20 DiD",modelled,bespoke,20,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,level,TRUE,individual,modelled,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,NA,NA
I8,I,"Two-multiplier product: binary (1, 0.6) × binary (1, 1.4), 30 DiD",modelled,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,~level + level2,TRUE,summary,modelled,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1,1;1.4
I8,I,"Two-multiplier product: binary (1, 0.6) × binary (1, 1.4), 30 DiD",raw,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,FALSE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,~level + level2,TRUE,summary,raw,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1;2;2;1;1,1;1.4
I9,I,"Two-multiplier product: binary (1, 0.6) × three-level (1, 0.7, 0.4), 30 DiD",modelled,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,~level + level2,TRUE,summary,modelled,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,1;1;2;2;3;3;1;1;2;2;3;3;1;1;2;2;3;3;1;1;2;2;3;3;1;1;2;2;3;3,1;0.7;0.4
I9,I,"Two-multiplier product: binary (1, 0.6) × three-level (1, 0.7, 0.4), 30 DiD",raw,bespoke,30,0,0,-0.15,0.03,-0.04,0.02,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,FALSE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,~level + level2,TRUE,summary,raw,simulate_multiplicative_levels,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,1;0.6,1;1;2;2;3;3;1;1;2;2;3;3;1;1;2;2;3;3;1;1;2;2;3;3;1;1;2;2;3;3,1;0.7;0.4
J1,J,"Figure panel B: trend-mean sweep, true_trend = 0, 5 DiD + 25 PP",full,metadid,5,0,25,-0.15,0.03,0,0.01,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did,TRUE,FALSE,FALSE,FALSE,TRUE,pooled,by_randomisation,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,full,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J1,J,"Figure panel B: trend-mean sweep, true_trend = 0, 5 DiD + 25 PP",naive,metadid,5,0,25,-0.15,0.03,0,0.01,0.45,0.05,0.12,0.5,0,100,100,NA,NA,0,0,FALSE,0,0,FALSE,0,0,0,0,0,0,NA,NA,NA,meta_did_general,TRUE,FALSE,FALSE,FALSE,TRUE,fixed_zero,fixed_zero,zero,0.5,FALSE,2,differenced,NA,NA,TRUE,summary,naive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
